Order ID,Order Date,Product Category,Product Name,Region,Sales,Profit,Quantity,Customer Segment
CA-2024-100316,2025-06-08,Furniture,Standing Desk,North,595.58,11.42,1,Home Office
CA-2024-101036,2025-06-09,Furniture,Solid Wood Coffee Table,East,280.99,22.48,1,Corporate
CA-2024-100321,2025-06-10,Technology,Anker USB-C Hub,East,355.57,117.13,6,Consumer
CA-2025-100566,2025-06-10,Office Supplies,Stainless Steel Scissors,East,55.15,11.3,7,Home Office
CA-2024-100810,2025-06-11,Technology,Netgear Wireless Router,South,1561.94,267.68,8,Corporate
CA-2024-100864,2025-06-12,Technology,Anker USB-C Hub,East,59.25,17.57,1,Home Office
CA-2025-101063,2025-06-13,Office Supplies,Desktop Stapler,West,166.67,36.11,6,Consumer
CA-2024-100847,2025-06-13,Technology,Anker USB-C Hub,South,59.29,15.7,1,Consumer
CA-2024-101105,2025-06-14,Office Supplies,Heavy Duty 3-Ring Binder,West,55.46,9.73,3,Consumer
CA-2024-100395,2025-06-14,Office Supplies,Stainless Steel Scissors,East,8.28,1.81,1,Home Office
CA-2025-100630,2025-06-15,Furniture,Ergonomic Office Chair,South,982.52,56.13,3,Consumer
CA-2024-100259,2025-06-17,Technology,Apple iPad Air,East,6343.67,1530.71,7,Home Office
CA-2025-100372,2025-06-17,Furniture,Adjustable Side Table,East,537.48,-11.63,5,Home Office
CA-2025-100213,2025-06-18,Furniture,5-Shelf Bookshelf,South,1280.03,-68.64,6,Corporate
CA-2024-100341,2025-06-18,Office Supplies,Multi-color Sticky Notes (5-pack),North,23.39,4.86,2,Consumer
CA-2025-101005,2025-06-19,Technology,Dell XPS 13 Laptop,West,8756.32,2418.22,6,Consumer
CA-2025-100703,2025-06-19,Office Supplies,Desktop Stapler,North,50.94,10.63,2,Corporate
CA-2025-101089,2025-06-19,Furniture,Leather Executive Sofa,East,6418.17,580.21,5,Home Office
CA-2024-100591,2025-06-20,Office Supplies,Desktop Stapler,East,81.35,17.36,3,Corporate
CA-2025-100950,2025-06-21,Office Supplies,Multi-color Sticky Notes (5-pack),North,55.31,11.93,5,Corporate
CA-2024-100790,2025-06-22,Office Supplies,Multi-color Sticky Notes (5-pack),East,44.14,9.64,4,Corporate
CA-2025-101138,2025-06-23,Furniture,Solid Wood Coffee Table,North,1309.16,96.73,5,Consumer
CA-2024-101065,2025-06-23,Furniture,Standing Desk,South,1673.62,30.52,3,Corporate
CA-2025-100737,2025-06-23,Technology,Anker USB-C Hub,North,55.58,15.53,1,Consumer
CA-2024-100655,2025-06-24,Technology,HP EliteBook Laptop,North,3664.03,863.95,3,Home Office
CA-2024-100546,2025-06-24,Technology,Netgear Wireless Router,South,973.38,184.67,5,Corporate
CA-2025-101004,2025-06-25,Office Supplies,Gel Pens (12-pack),South,87.63,22.1,6,Corporate
CA-2025-100780,2025-06-26,Technology,Apple iPad Air,East,4226.27,1357.55,5,Corporate
CA-2025-101161,2025-06-27,Office Supplies,Gel Pens (12-pack),North,59.31,13.29,4,Consumer
CA-2025-100104,2025-06-28,Furniture,Standing Desk,South,2408.86,51.43,4,Consumer
CA-2025-100390,2025-06-29,Furniture,5-Shelf Bookshelf,South,227.68,-10.45,1,Corporate
CA-2024-100007,2025-06-29,Technology,HP EliteBook Laptop,West,8997.18,2234.07,7,Home Office
CA-2024-100003,2025-06-30,Office Supplies,Gel Pens (12-pack),South,57.93,15.97,4,Corporate
CA-2025-101118,2025-06-30,Technology,Dell XPS 13 Laptop,South,1396.44,339.53,1,Corporate
CA-2024-100200,2025-07-01,Technology,Anker USB-C Hub,East,110.09,33.06,2,Home Office
CA-2024-100534,2025-07-01,Office Supplies,Desktop Stapler,South,79.34,15.52,3,Corporate
CA-2025-100626,2025-07-03,Furniture,Standing Desk,East,2651.16,55.51,5,Corporate
CA-2025-100601,2025-07-04,Technology,Anker USB-C Hub,East,54.52,15.86,1,Corporate
CA-2024-100652,2025-07-04,Technology,Logitech MX Master 3 Mouse,East,450.02,157.4,3,Home Office
CA-2025-100025,2025-07-05,Office Supplies,Stainless Steel Scissors,West,59.0,13.69,7,Consumer
CA-2024-100049,2025-07-06,Furniture,Solid Wood Coffee Table,North,1466.46,111.64,5,Corporate
CA-2024-101002,2025-07-07,Office Supplies,Desktop Stapler,North,131.65,28.2,5,Consumer
CA-2024-100891,2025-07-08,Office Supplies,Stainless Steel Scissors,West,63.36,14.91,7,Consumer
CA-2024-100635,2025-07-08,Office Supplies,Multi-color Sticky Notes (5-pack),West,60.46,11.47,5,Home Office
CA-2025-100263,2025-07-10,Technology,Netgear Wireless Router,West,1458.29,286.57,8,Home Office
CA-2025-100700,2025-07-11,Technology,Logitech MX Master 3 Mouse,West,835.24,299.37,6,Home Office
CA-2025-100281,2025-07-12,Technology,Anker USB-C Hub,South,995.82,119.99,7,Consumer
CA-2024-100251,2025-07-13,Office Supplies,Premium Printer Paper (Ream),South,20.78,3.5,1,Home Office
CA-2025-100813,2025-07-13,Technology,HP EliteBook Laptop,East,4933.04,1099.04,4,Consumer
CA-2025-100654,2025-07-13,Office Supplies,Gel Pens (12-pack),North,75.66,18.5,5,Corporate
CA-2025-101044,2025-07-14,Technology,Dell XPS 13 Laptop,East,7191.6,1933.4,5,Home Office
CA-2025-100134,2025-07-14,Office Supplies,Gel Pens (12-pack),South,59.015,3.59,1,Home Office
CA-2024-100567,2025-07-14,Furniture,Leather Executive Sofa,North,6388.79,660.94,5,Corporate
CA-2025-100020,2025-07-15,Technology,Logitech MX Master 3 Mouse,West,844.24,290.36,6,Home Office
CA-2025-100885,2025-07-17,Office Supplies,Gel Pens (12-pack),North,89.39,24.29,6,Corporate
CA-2025-100447,2025-07-18,Furniture,Solid Wood Coffee Table,East,828.83,71.11,5,Corporate
CA-2024-100553,2025-07-19,Office Supplies,Gel Pens (12-pack),East,14.13,3.87,1,Home Office
CA-2025-100464,2025-07-19,Technology,HP EliteBook Laptop,East,1231.36,306.82,1,Consumer
CA-2025-100721,2025-07-19,Furniture,Standing Desk,East,2148.14,48.97,4,Home Office
CA-2024-100829,2025-07-20,Furniture,5-Shelf Bookshelf,West,436.46,-19.71,2,Corporate
CA-2024-100832,2025-07-20,Office Supplies,Gel Pens (12-pack),West,59.27,16.4,4,Home Office
CA-2024-100254,2025-07-22,Furniture,Standing Desk,North,1176.46,23.68,2,Home Office
CA-2024-100128,2025-07-22,Technology,Apple iPad Air,West,900.82,286.42,1,Corporate
CA-2024-101159,2025-07-22,Furniture,Ergonomic Office Chair,North,343.18,19.29,1,Home Office
CA-2025-100031,2025-07-23,Technology,Netgear Wireless Router,East,1488.58,274.52,8,Home Office
CA-2024-100318,2025-07-23,Furniture,Adjustable Side Table,West,572.38,-9.88,3,Consumer
CA-2025-100596,2025-07-23,Office Supplies,Desktop Stapler,South,50.42,9.23,2,Consumer
CA-2024-100187,2025-07-24,Office Supplies,Heavy Duty 3-Ring Binder,North,158.13,27.3,8,Home Office
CA-2024-100347,2025-07-25,Office Supplies,Multi-color Sticky Notes (5-pack),East,31.58,12.4,3,Consumer
CA-2025-100174,2025-07-26,Technology,Anker USB-C Hub,East,280.38,93.88,5,Corporate
CA-2025-100823,2025-07-28,Technology,Netgear Wireless Router,South,530.75,106.6,3,Corporate
CA-2024-101069,2025-07-30,Furniture,Leather Executive Sofa,West,5495.04,472.44,4,Consumer
CA-2024-101061,2025-07-30,Technology,Logitech MX Master 3 Mouse,South,453.48,299.37,3,Home Office
CA-2024-100123,2025-07-30,Office Supplies,Stainless Steel Scissors,North,16.38,3.94,2,Consumer
CA-2024-101141,2025-07-31,Technology,HP EliteBook Laptop,North,4596.91,1107.61,4,Corporate
CA-2025-100145,2025-07-31,Furniture,Adjustable Side Table,West,982.92,-21.29,8,Corporate
CA-2025-101106,2025-08-01,Technology,Anker USB-C Hub,North,48.88,15.07,1,Consumer
CA-2024-100831,2025-08-01,Office Supplies,Multi-color Sticky Notes (5-pack),East,30.03,6.74,3,Consumer
CA-2025-100262,2025-08-02,Office Supplies,Gel Pens (12-pack),West,83.91,12.4,7,Home Office
CA-2025-100338,2025-08-02,Office Supplies,Stainless Steel Scissors,West,28.0,7.09,4,Corporate
CA-2024-100482,2025-08-03,Office Supplies,Desktop Stapler,East,47.02,9.28,2,Corporate
CA-2024-100897,2025-08-04,Office Supplies,Desktop Stapler,West,113.46,22.5,5,Corporate
CA-2025-100767,2025-08-04,Furniture,Ergonomic Office Chair,West,1603.12,78.35,5,Consumer
CA-2025-100098,2025-08-04,Office Supplies,Gel Pens (12-pack),South,24.36,5.35,2,Home Office
CA-2025-100914,2025-08-05,Office Supplies,Desktop Stapler,West,166.2,28.7,7,Home Office
CA-2025-101109,2025-08-06,Furniture,Leather Executive Sofa,West,8212.04,924.25,8,Corporate
CA-2024-100270,2025-08-07,Office Supplies,Desktop Stapler,East,22.69,3.98,1,Home Office
CA-2025-100335,2025-08-07,Furniture,5-Shelf Bookshelf,East,724.43,-36.25,4,Consumer
CA-2025-100166,2025-08-08,Office Supplies,Desktop Stapler,West,152.72,34.11,7,Corporate
CA-2025-100540,2025-08-09,Office Supplies,Multi-color Sticky Notes (5-pack),North,37.32,7.02,4,Corporate
CA-2024-101154,2025-08-10,Technology,Apple iPad Air,South,1470.08,393.88,2,Consumer
CA-2024-100502,2025-08-10,Office Supplies,Desktop Stapler,North,24.71,4.94,1,Consumer
CA-2025-100083,2025-08-11,Technology,HP EliteBook Laptop,East,5955.75,1439.61,6,Corporate
CA-2024-100819,2025-08-12,Technology,Apple iPad Air,West,4186.75,1299.06,6,Consumer
CA-2024-100638,2025-08-12,Technology,Dell XPS 13 Laptop,North,9132.88,2432.74,7,Home Office
CA-2024-101143,2025-08-12,Technology,Logitech MX Master 3 Mouse,East,517.53,163.48,4,Home Office
CA-2025-100038,2025-08-13,Technology,HP EliteBook Laptop,South,7552.01,1657.32,7,Consumer
CA-2025-100002,2025-08-14,Technology,Anker USB-C Hub,East,105.06,34.98,2,Consumer
CA-2024-101043,2025-08-15,Technology,Anker USB-C Hub,North,104.31,29.45,2,Consumer
CA-2025-100761,2025-08-15,Furniture,5-Shelf Bookshelf,East,1372.84,-60.71,8,Corporate
CA-2025-100602,2025-08-16,Technology,Anker USB-C Hub,North,159.07,51.95,3,Home Office
CA-2024-100520,2025-08-17,Office Supplies,Premium Printer Paper (Ream),North,134.1,19.89,7,Corporate
CA-2024-100147,2025-08-17,Technology,Netgear Wireless Router,South,160.04,36.47,1,Home Office
CA-2025-100438,2025-08-17,Technology,Anker USB-C Hub,South,147.87,44.13,3,Consumer
CA-2025-100821,2025-08-18,Technology,Logitech MX Master 3 Mouse,East,581.2,190.83,5,Consumer
CA-2025-100982,2025-08-18,Technology,Dell XPS 13 Laptop,East,2537.27,628.05,2,Corporate
CA-2025-101035,2025-08-18,Office Supplies,Premium Printer Paper (Ream),South,17.45,2.66,1,Consumer
CA-2024-100299,2025-08-18,Technology,HP EliteBook Laptop,South,1948.56,387.45,2,Consumer
CA-2025-100824,2025-08-20,Office Supplies,Desktop Stapler,South,70.86,13.48,3,Corporate
CA-2025-101139,2025-08-20,Technology,Logitech MX Master 3 Mouse,East,862.55,323.95,7,Home Office
CA-2025-100669,2025-08-20,Furniture,Leather Executive Sofa,West,3578.02,320.45,3,Corporate
CA-2025-100712,2025-08-22,Office Supplies,Heavy Duty 3-Ring Binder,West,61.53,10.99,4,Consumer
CA-2024-101077,2025-08-23,Technology,HP EliteBook Laptop,South,2112.92,427.49,2,Home Office
CA-2024-100325,2025-08-24,Technology,HP EliteBook Laptop,East,5680.18,1192.59,5,Consumer
CA-2025-100594,2025-08-25,Furniture,Adjustable Side Table,North,97.27,-1.84,1,Corporate
CA-2025-100886,2025-08-25,Furniture,Leather Executive Sofa,North,7774.08,869.97,7,Home Office
CA-2024-100305,2025-08-28,Furniture,Leather Executive Sofa,East,4313.66,422.86,4,Corporate
CA-2025-100333,2025-08-28,Furniture,Solid Wood Coffee Table,North,234.86,18.04,1,Consumer
CA-2024-100391,2025-08-29,Office Supplies,Premium Printer Paper (Ream),West,118.32,19.46,6,Corporate
CA-2024-100952,2025-08-30,Furniture,Solid Wood Coffee Table,West,1077.61,90.58,4,Home Office
CA-2025-100742,2025-08-30,Furniture,Solid Wood Coffee Table,East,496.74,43.94,2,Corporate
CA-2025-100740,2025-08-30,Furniture,Ergonomic Office Chair,East,943.1,49.06,3,Home Office
CA-2024-101048,2025-08-31,Furniture,Solid Wood Coffee Table,East,267.49,19.54,1,Consumer
CA-2024-100346,2025-08-31,Office Supplies,Desktop Stapler,South,112.47,23.12,5,Home Office
CA-2025-100569,2025-08-31,Technology,Dell XPS 13 Laptop,West,4819.09,1320.7,4,Home Office
CA-2024-100179,2025-08-31,Technology,Anker USB-C Hub,East,995.82,92.28,7,Home Office
CA-2024-100688,2025-08-31,Furniture,5-Shelf Bookshelf,North,1448.09,-74.28,8,Corporate
CA-2025-100422,2025-09-01,Office Supplies,Gel Pens (12-pack),West,61.99,14.92,5,Corporate
CA-2025-101064,2025-09-02,Furniture,Leather Executive Sofa,East,6657.99,577.47,6,Consumer
CA-2025-100005,2025-09-02,Technology,Apple iPad Air,South,772.04,191.17,5,Corporate
CA-2024-100091,2025-09-03,Furniture,5-Shelf Bookshelf,West,1422.07,-73.86,8,Consumer
CA-2025-101149,2025-09-04,Technology,Logitech MX Master 3 Mouse,South,788.53,235.76,6,Home Office
CA-2025-100533,2025-09-04,Office Supplies,Multi-color Sticky Notes (5-pack),South,9.37,2.06,1,Corporate
CA-2025-100597,2025-09-05,Furniture,Unknown Product,East,1127.07,-56.9,6,Home Office
CA-2025-100750,2025-09-06,Office Supplies,Heavy Duty 3-Ring Binder,West,84.98,11.3,5,Home Office
CA-2024-100417,2025-09-06,Furniture,Adjustable Side Table,West,647.01,-13.59,6,Consumer
CA-2024-101129,2025-09-07,Furniture,Adjustable Side Table,South,484.7,-10.35,5,Corporate
CA-2024-100701,2025-09-08,Furniture,Standing Desk,North,1597.51,30.45,3,Corporate
CA-2025-100473,2025-09-08,Office Supplies,Premium Printer Paper (Ream),West,151.21,22.63,8,Corporate
CA-2025-101026,2025-09-09,Furniture,Adjustable Side Table,East,633.13,-12.13,6,Consumer
CA-2024-100468,2025-09-09,Technology,Apple iPad Air,East,1147.6,214.26,1,Consumer
CA-2024-100286,2025-09-10,Technology,Netgear Wireless Router,South,650.44,141.77,4,Consumer
CA-2025-100622,2025-09-11,Furniture,Adjustable Side Table,South,599.91,-12.03,6,Consumer
CA-2024-101070,2025-09-11,Technology,HP EliteBook Laptop,West,2016.45,453.28,2,Consumer
CA-2025-100677,2025-09-11,Office Supplies,Gel Pens (12-pack),North,12.42,3.11,1,Home Office
CA-2024-100593,2025-09-11,Furniture,Standing Desk,North,524.38,10.98,1,Corporate
CA-2025-100730,2025-09-12,Office Supplies,Stainless Steel Scissors,North,56.53,11.68,8,Corporate
CA-2024-100787,2025-09-13,Technology,HP EliteBook Laptop,East,8148.52,1741.58,8,Home Office
CA-2024-100451,2025-09-13,Furniture,Standing Desk,West,1509.51,34.29,3,Consumer
CA-2024-100574,2025-09-13,Furniture,Ergonomic Office Chair,South,1512.25,65.57,5,Consumer
CA-2024-100877,2025-09-13,Furniture,Standing Desk,North,1858.28,38.38,4,Home Office
CA-2024-100048,2025-09-13,Furniture,Standing Desk,North,1537.12,34.46,3,Home Office
CA-2024-100059,2025-09-15,Office Supplies,Stainless Steel Scissors,East,40.16,9.21,5,Corporate
CA-2025-100915,2025-09-15,Technology,Netgear Wireless Router,South,1051.95,198.46,6,Home Office
CA-2024-100539,2025-09-15,Furniture,5-Shelf Bookshelf,West,1395.91,-75.71,7,Corporate
CA-2024-100981,2025-09-15,Technology,Dell XPS 13 Laptop,West,2523.43,597.81,2,Consumer
CA-2024-100292,2025-09-16,Furniture,Standing Desk,East,2046.91,36.1,4,Home Office
CA-2025-101113,2025-09-16,Office Supplies,Multi-color Sticky Notes (5-pack),West,85.0,18.14,8,Corporate
CA-2025-100093,2025-09-16,Furniture,Standing Desk,North,2621.84,55.66,5,Corporate
CA-2025-100618,2025-09-16,Office Supplies,Unknown Product,South,38.56,8.41,3,Corporate
CA-2024-100586,2025-09-17,Office Supplies,Desktop Stapler,West,22.76,4.46,1,Corporate
CA-2024-100919,2025-09-17,Office Supplies,Gel Pens (12-pack),East,40.62,8.9,3,Consumer
CA-2024-100803,2025-09-18,Office Supplies,Premium Printer Paper (Ream),North,105.01,15.32,6,Home Office
CA-2024-100280,2025-09-18,Office Supplies,Desktop Stapler,North,21.97,4.47,1,Corporate
CA-2024-100770,2025-09-18,Technology,Dell XPS 13 Laptop,West,6327.55,1656.54,5,Corporate
CA-2025-100951,2025-09-18,Technology,Apple iPad Air,West,3636.41,1003.19,5,Consumer
CA-2025-100260,2025-09-19,Technology,Anker USB-C Hub,West,104.17,27.62,2,Home Office
CA-2025-100966,2025-09-20,Technology,Anker USB-C Hub,South,52.71,17.86,1,Corporate
CA-2025-100723,2025-09-21,Furniture,Ergonomic Office Chair,North,2304.32,116.04,7,Home Office
CA-2025-100396,2025-09-22,Furniture,Leather Executive Sofa,West,8657.08,736.81,8,Corporate
CA-2024-100193,2025-09-22,Office Supplies,Stainless Steel Scissors,West,50.57,13.17,7,Home Office
CA-2025-101019,2025-09-22,Furniture,Ergonomic Office Chair,West,319.11,17.08,1,Home Office
CA-2024-100418,2025-09-23,Technology,Logitech MX Master 3 Mouse,South,118.62,41.5,1,Home Office
CA-2024-100242,2025-09-23,Furniture,Solid Wood Coffee Table,East,471.56,34.68,2,Consumer
CA-2024-100349,2025-09-24,Furniture,Standing Desk,South,1601.47,36.59,3,Consumer
CA-2024-101006,2025-09-24,Office Supplies,Stainless Steel Scissors,West,7.39,1.59,1,Corporate
CA-2024-100222,2025-09-25,Furniture,Standing Desk,East,4105.78,88.63,8,Home Office
CA-2024-100679,2025-09-26,Furniture,Ergonomic Office Chair,East,1917.41,107.84,6,Home Office
CA-2024-100308,2025-09-27,Furniture,Adjustable Side Table,North,601.83,-10.38,6,Consumer
CA-2024-100727,2025-09-27,Technology,Netgear Wireless Router,North,470.98,102.89,3,Corporate
CA-2024-100484,2025-09-27,Office Supplies,Heavy Duty 3-Ring Binder,East,108.39,18.92,7,Consumer
CA-2024-100794,2025-09-28,Technology,Netgear Wireless Router,North,635.29,129.14,4,Consumer
CA-2024-101017,2025-09-29,Technology,Logitech MX Master 3 Mouse,South,372.19,124.35,3,Consumer
CA-2025-100089,2025-09-30,Office Supplies,Multi-color Sticky Notes (5-pack),West,61.07,12.89,6,Corporate
CA-2025-100044,2025-09-30,Office Supplies,Desktop Stapler,North,146.73,32.76,6,Home Office
CA-2025-101194,2025-10-02,Technology,Logitech MX Master 3 Mouse,North,493.53,190.09,4,Home Office
CA-2025-100805,2025-10-02,Furniture,Leather Executive Sofa,West,2371.29,220.31,2,Home Office
CA-2025-100841,2025-10-02,Office Supplies,Gel Pens (12-pack),East,35.73,8.36,3,Home Office
CA-2024-100916,2025-10-02,Technology,HP EliteBook Laptop,East,5356.82,1100.28,5,Consumer
CA-2025-100865,2025-10-03,Furniture,5-Shelf Bookshelf,South,782.12,-40.07,4,Home Office
CA-2024-100629,2025-10-05,Office Supplies,Desktop Stapler,West,180.32,33.68,8,Home Office
CA-2025-101001,2025-10-06,Furniture,5-Shelf Bookshelf,East,195.44,-8.64,1,Home Office
CA-2024-100595,2025-10-08,Furniture,Solid Wood Coffee Table,East,1470.89,126.53,6,Home Office
CA-2025-100176,2025-10-11,Technology,Dell XPS 13 Laptop,North,3793.76,1023.43,3,Consumer
CA-2024-100247,2025-10-11,Office Supplies,Desktop Stapler,North,70.17,14.87,3,Consumer
CA-2025-101148,2025-10-11,Furniture,5-Shelf Bookshelf,East,921.86,-45.9,5,Home Office
CA-2024-100632,2025-10-12,Office Supplies,Unknown Product,West,39.06,9.78,4,Home Office
CA-2025-100424,2025-10-12,Office Supplies,Premium Printer Paper (Ream),South,75.71,12.79,4,Home Office
CA-2024-100414,2025-10-12,Office Supplies,Stainless Steel Scissors,South,7.71,1.6,1,Corporate
CA-2025-100926,2025-10-12,Furniture,Standing Desk,West,4373.31,81.45,8,Corporate
CA-2025-100797,2025-10-14,Office Supplies,Gel Pens (12-pack),North,13.22,3.69,1,Consumer
CA-2025-100506,2025-10-14,Furniture,Adjustable Side Table,West,873.22,-16.53,8,Corporate
CA-2024-100095,2025-10-15,Technology,Dell XPS 13 Laptop,South,2610.23,581.59,2,Home Office
CA-2025-100515,2025-10-16,Technology,Logitech MX Master 3 Mouse,South,808.44,273.7,6,Consumer
CA-2024-101133,2025-10-16,Technology,HP EliteBook Laptop,West,6116.65,1224.57,6,Home Office
CA-2025-100172,2025-10-17,Furniture,5-Shelf Bookshelf,North,810.15,-44.22,4,Consumer
CA-2025-100782,2025-10-21,Technology,Netgear Wireless Router,South,1196.73,216.92,7,Home Office
CA-2024-100340,2025-10-21,Technology,Anker USB-C Hub,East,269.03,90.41,5,Consumer
CA-2025-100419,2025-10-21,Technology,Netgear Wireless Router,North,966.22,176.19,6,Consumer
CA-2024-100907,2025-10-21,Technology,Apple iPad Air,South,5522.79,1535.94,7,Consumer
CA-2025-100605,2025-10-21,Technology,Netgear Wireless Router,North,1352.93,300.68,8,Corporate
CA-2024-100379,2025-10-21,Office Supplies,Heavy Duty 3-Ring Binder,East,132.12,20.35,8,Home Office
CA-2025-100689,2025-10-23,Furniture,Leather Executive Sofa,North,5561.21,598.91,5,Consumer
CA-2025-100096,2025-10-23,Technology,Dell XPS 13 Laptop,West,1355.71,305.89,1,Home Office
CA-2024-100814,2025-10-24,Technology,Logitech MX Master 3 Mouse,South,1092.83,411.31,8,Home Office
CA-2025-100199,2025-10-24,Technology,Anker USB-C Hub,East,47.51,12.35,1,Home Office
CA-2024-100210,2025-10-24,Furniture,Ergonomic Office Chair,East,898.25,45.08,3,Home Office
CA-2024-100170,2025-10-24,Technology,Anker USB-C Hub,North,53.84,18.42,1,Corporate
CA-2025-100125,2025-10-25,Technology,Anker USB-C Hub,West,148.53,43.57,3,Consumer
CA-2025-100490,2025-10-26,Furniture,Leather Executive Sofa,North,6448.27,582.11,6,Home Office
CA-2024-100649,2025-10-26,Furniture,Adjustable Side Table,North,747.49,-14.42,7,Consumer
CA-2024-100606,2025-10-27,Technology,Logitech MX Master 3 Mouse,South,528.93,177.55,4,Home Office
CA-2025-100592,2025-10-30,Office Supplies,Heavy Duty 3-Ring Binder,East,84.31,15.35,5,Home Office
CA-2024-100440,2025-10-30,Office Supplies,Desktop Stapler,South,189.51,33.58,8,Corporate
CA-2025-100052,2025-11-01,Technology,Apple iPad Air,South,6356.03,1750.16,6,Consumer
CA-2024-100851,2025-11-01,Furniture,Solid Wood Coffee Table,East,1871.1,141.38,5,Home Office
CA-2025-100904,2025-11-01,Office Supplies,Stainless Steel Scissors,North,61.49,13.79,6,Home Office
CA-2025-100923,2025-11-01,Office Supplies,Stainless Steel Scissors,North,11.14,2.67,1,Consumer
CA-2025-100673,2025-11-03,Furniture,Adjustable Side Table,North,153.57,-2.63,1,Consumer
CA-2024-100924,2025-11-04,Office Supplies,Multi-color Sticky Notes (5-pack),North,93.07,22.85,6,Consumer
CA-2025-100241,2025-11-04,Furniture,Solid Wood Coffee Table,North,682.7,61.51,2,Corporate
CA-2025-100523,2025-11-04,Office Supplies,Heavy Duty 3-Ring Binder,West,75.81,14.29,3,Consumer
CA-2025-100443,2025-11-04,Technology,HP EliteBook Laptop,East,11861.59,2602.07,8,Corporate
CA-2024-100240,2025-11-05,Office Supplies,Desktop Stapler,South,170.82,35.61,5,Consumer
CA-2025-100581,2025-11-05,Office Supplies,Heavy Duty 3-Ring Binder,East,71.25,12.19,3,Corporate
CA-2024-100657,2025-11-06,Furniture,Standing Desk,West,2095.19,38.71,3,Corporate
CA-2025-100866,2025-11-06,Technology,Dell XPS 13 Laptop,West,5164.18,1363.65,3,Home Office
CA-2025-100839,2025-11-07,Technology,Dell XPS 13 Laptop,East,12148.92,3413.8,7,Consumer
CA-2024-100370,2025-11-07,Office Supplies,Gel Pens (12-pack),East,91.35,25.48,5,Home Office
CA-2025-100295,2025-11-07,Technology,Logitech MX Master 3 Mouse,East,1383.66,503.57,8,Home Office
CA-2024-100287,2025-11-07,Furniture,Adjustable Side Table,West,151.58,-3.26,1,Home Office
CA-2025-100558,2025-11-07,Technology,Logitech MX Master 3 Mouse,West,1335.69,401.43,7,Corporate
CA-2025-100252,2025-11-09,Office Supplies,Premium Printer Paper (Ream),East,119.7,18.0,4,Home Office
CA-2024-101176,2025-11-09,Furniture,Standing Desk,South,698.48,15.35,1,Home Office
CA-2024-100670,2025-11-10,Technology,Apple iPad Air,East,7760.42,2347.06,7,Corporate
CA-2025-100043,2025-11-10,Office Supplies,Gel Pens (12-pack),East,117.74,32.74,6,Home Office
CA-2025-100676,2025-11-11,Technology,Netgear Wireless Router,East,458.05,97.61,2,Consumer
CA-2024-100988,2025-11-12,Technology,Logitech MX Master 3 Mouse,North,756.36,283.54,4,Home Office
CA-2025-100411,2025-11-13,Technology,Anker USB-C Hub,South,415.24,109.82,6,Home Office
CA-2024-100834,2025-11-13,Office Supplies,Desktop Stapler,South,291.41,63.83,8,Consumer
CA-2024-100455,2025-11-13,Technology,Apple iPad Air,East,9338.01,2782.75,8,Corporate
CA-2024-100014,2025-11-14,Office Supplies,Premium Printer Paper (Ream),West,80.47,12.45,3,Consumer
CA-2025-100836,2025-11-14,Office Supplies,Premium Printer Paper (Ream),West,29.17,4.93,1,Home Office
CA-2024-101013,2025-11-16,Office Supplies,Multi-color Sticky Notes (5-pack),West,69.99,15.03,5,Consumer
CA-2025-100058,2025-11-17,Technology,Apple iPad Air,South,5443.89,1559.92,5,Consumer
CA-2025-100576,2025-11-19,Furniture,Adjustable Side Table,North,1027.52,-21.58,7,Consumer
CA-2024-100021,2025-11-19,Furniture,Standing Desk,West,6057.73,130.91,8,Consumer
CA-2024-101100,2025-11-20,Office Supplies,Multi-color Sticky Notes (5-pack),South,107.43,26.94,7,Home Office
CA-2025-100221,2025-11-20,Office Supplies,Premium Printer Paper (Ream),West,118.6,16.56,4,Corporate
CA-2025-100243,2025-11-21,Furniture,Adjustable Side Table,East,1042.9,-21.84,7,Consumer
CA-2025-100910,2025-11-24,Technology,Logitech MX Master 3 Mouse,East,1306.11,421.89,7,Home Office
CA-2025-100431,2025-11-25,Furniture,Standing Desk,South,1454.62,32.92,2,Home Office
CA-2025-100018,2025-11-26,Office Supplies,Premium Printer Paper (Ream),East,129.4,19.97,5,Consumer
CA-2025-100477,2025-11-27,Furniture,Solid Wood Coffee Table,North,1077.94,75.68,3,Consumer
CA-2025-100389,2025-11-28,Office Supplies,Desktop Stapler,South,37.43,7.09,1,Home Office
CA-2025-100544,2025-11-28,Furniture,Ergonomic Office Chair,North,2724.02,132.45,6,Consumer
CA-2025-100236,2025-11-28,Furniture,5-Shelf Bookshelf,East,537.48,-27.99,2,Home Office
CA-2024-100169,2025-11-28,Technology,HP EliteBook Laptop,South,12860.45,2701.78,8,Corporate
CA-2024-100647,2025-11-29,Furniture,Ergonomic Office Chair,North,3690.41,199.15,8,Consumer
CA-2025-100385,2025-11-29,Furniture,Adjustable Side Table,South,1077.94,-17.25,6,Consumer
CA-2024-100903,2025-11-29,Technology,Dell XPS 13 Laptop,West,11861.69,2573.56,6,Corporate
CA-2024-100284,2025-12-01,Office Supplies,Multi-color Sticky Notes (5-pack),North,14.84,3.28,1,Consumer
CA-2025-100599,2025-12-01,Technology,Logitech MX Master 3 Mouse,South,556.3,207.73,3,Home Office
CA-2025-100706,2025-12-02,Furniture,Ergonomic Office Chair,East,2350.89,102.84,5,Consumer
